municipality_code,total_poi_tourist,total_monuments_historiques,total_musees_galeries,total_plages,total_parcs_naturels,total_attractions_modernes,total_sites_randonnee,total_quartiers_culturels
92023,5,1,2,0,0,0,1,0
07064,5,1,3,0,0,1,0,0
94068,5,1,2,0,0,1,0,1
57089,5,1,1,0,0,1,1,0
44055,5,1,1,0,0,3,0,0
45302,5,1,2,0,0,0,2,0
88383,5,1,2,0,0,1,1,0
10287,5,1,0,0,3,0,1,0
13039,5,1,0,1,0,0,2,1
66210,5,1,3,0,0,0,1,0
36046,5,1,3,0,0,1,0,0
66065,5,1,3,0,0,1,0,0
91657,5,1,0,0,1,1,2,0
05027,5,1,0,0,0,0,4,0
64506,5,1,1,0,0,0,3,0
92064,5,1,2,0,0,1,1,0
35240,5,1,0,0,0,1,3,0
01160,5,1,2,0,0,1,0,0
95176,5,1,2,0,0,0,1,0
21016,5,1,0,0,0,0,2,0
38562,5,1,0,0,1,1,2,0
33424,5,1,0,0,1,0,0,0
15014,5,1,2,0,1,1,0,0
29104,5,1,1,0,1,0,0,0
86077,5,1,1,0,0,2,0,0
91103,5,1,1,0,0,1,2,0
01443,5,1,0,0,0,2,1,0
01073,5,1,1,0,1,0,2,0
56075,5,1,1,0,0,2,0,0
74311,5,1,2,0,0,0,2,0
94052,5,1,2,0,0,1,0,1
07330,5,1,3,0,1,0,0,0
39470,5,1,1,0,0,2,1,0
40306,5,1,1,0,2,0,1,0
14409,5,1,1,0,3,0,0,0
74241,5,1,0,0,0,0,4,0
62235,5,1,1,0,2,0,1,0
06152,5,1,3,0,0,1,0,0
57254,5,1,1,0,1,0,0,0
67371,5,1,2,0,0,0,2,0
51356,5,1,0,0,0,0,4,0
15092,5,1,0,2,0,1,1,0
19164,5,1,0,0,1,1,2,0
72264,5,1,2,0,0,1,1,0
78490,5,1,1,0,0,1,1,0
63206,5,1,0,0,0,0,4,0
30341,5,1,3,0,1,0,0,0
50025,5,1,3,0,0,1,0,0
83023,5,1,2,0,0,1,0,0
13047,5,1,1,1,1,1,0,0
14338,5,1,0,1,0,3,0,0
46309,5,1,2,0,0,2,0,0
59090,5,1,3,0,0,1,0,0
14384,5,1,1,1,0,2,0,0
63264,5,1,0,0,1,0,3,0
56162,5,1,1,1,0,1,1,0
17333,5,1,0,0,1,1,1,0
45146,5,1,1,0,0,1,2,0
85222,5,1,1,2,0,0,1,0
54528,5,1,2,0,0,1,0,1
12253,5,1,1,2,0,0,1,0
73091,5,1,0,1,2,0,0,1
2B314,5,1,0,1,3,0,0,0
73285,5,1,0,0,0,0,4,0
21265,5,1,1,0,0,0,1,0
29018,5,1,1,0,2,0,1,0
60143,5,1,1,0,0,2,1,0
02810,5,1,1,0,1,1,0,0
74027,5,1,1,0,1,0,2,0
38297,5,1,0,0,2,0,2,0
77131,5,1,2,0,0,1,1,0
23008,5,1,3,0,0,1,0,0
71342,5,1,3,0,0,0,0,0
44061,5,1,2,0,0,1,1,0
71318,5,1,0,0,0,0,1,0
15045,5,1,1,0,0,1,2,0
92073,5,1,3,0,0,0,0,0
87009,5,1,1,2,0,0,0,1
67378,5,1,0,0,1,1,2,0
81105,5,1,0,0,0,1,3,0
43268,5,1,2,0,0,1,1,0
33227,5,1,3,0,0,1,0,0
59509,5,1,1,0,3,0,0,0
73085,5,1,0,1,2,0,0,1
66049,5,1,3,0,0,0,1,0
32208,5,1,2,0,0,1,1,0
85093,5,1,0,0,0,0,1,0
02684,5,1,0,0,0,0,1,0
81099,5,1,3,0,0,1,0,0
81124,6,1,2,0,2,1,0,0
40312,6,1,0,2,0,2,1,0
68178,6,1,1,0,2,0,2,0
66148,6,1,1,3,1,0,0,0
67218,6,1,1,0,0,3,1,0
35256,6,1,0,4,0,1,0,0
25047,6,1,1,0,0,0,3,1
58095,6,1,0,0,0,2,3,0
13054,6,1,3,1,0,0,1,0
17240,6,1,0,0,0,4,1,0
95039,6,1,5,0,0,0,0,0
07281,6,1,3,0,0,0,2,0
21492,6,1,0,0,0,0,0,0
77468,6,1,3,0,1,1,0,0
83112,6,1,2,1,0,2,0,0
06159,6,1,4,1,0,0,0,0
10268,6,1,2,0,0,0,3,0
73191,6,1,0,3,2,0,0,0
64353,6,1,0,0,1,0,4,0
92004,6,1,3,0,0,0,2,0
81193,6,1,3,0,0,0,2,0
78158,6,1,2,0,1,1,0,0
69290,6,1,1,0,0,1,2,0
36044,6,1,0,1,0,1,3,0
01262,6,1,4,0,0,0,0,0
21339,6,1,0,0,0,0,5,0
44187,6,1,3,0,1,0,1,0
62040,6,1,1,0,1,0,2,0
38314,6,1,2,0,0,0,2,0
62119,6,1,3,0,0,1,1,0
83062,6,1,1,0,1,2,1,0
41271,6,1,0,0,1,0,4,0
31149,6,1,3,0,0,0,1,0
06018,6,1,4,0,0,1,0,0
71182,6,1,1,0,0,0,0,0
59375,6,1,1,0,2,0,0,0
44071,6,1,2,0,1,0,2,0
59526,6,1,2,0,1,1,0,0
24067,6,1,1,0,0,4,0,0
91477,6,1,4,0,0,0,0,0
74042,6,1,1,1,0,0,3,0
73059,6,1,0,3,1,0,0,1
21506,6,1,0,0,0,0,3,0
36232,7,1,0,0,0,0,6,0
74276,7,1,1,0,1,0,4,0
38212,7,1,0,0,1,0,5,0
05079,7,1,1,0,0,0,5,0
2A362,7,1,0,3,3,0,0,0
13005,7,1,6,0,0,0,0,0
70227,7,1,0,0,0,0,6,0
78208,7,1,1,0,0,1,4,0
56121,7,1,5,0,0,0,1,0
63380,7,1,3,0,0,3,0,0
2A114,7,1,0,3,1,0,1,0
76255,7,1,4,0,0,1,1,0
46102,7,1,3,0,1,0,2,0
37122,7,1,1,0,2,0,2,0
67519,7,1,1,0,2,1,2,0
91687,7,1,2,0,0,1,3,0
44190,7,1,3,0,0,3,0,0
29023,7,1,1,2,0,2,1,0
74273,7,1,0,0,1,0,5,0
82033,7,1,1,0,0,0,4,1
71263,7,1,3,0,0,0,3,0
41194,7,1,4,0,0,1,1,0
91201,7,1,2,0,0,1,3,0
34057,7,1,3,0,0,1,0,0
06073,7,1,0,0,1,1,4,0
34154,7,1,1,1,1,0,3,0
77146,7,1,0,0,1,0,2,0
94041,7,1,5,0,0,1,0,0
83002,7,1,1,2,1,0,2,0
57188,7,1,0,0,2,0,4,0
59606,7,1,3,0,0,1,1,0
40088,7,1,4,0,0,2,0,0
93066,8,1,5,0,0,1,1,0
51108,8,1,6,0,0,1,0,0
64189,8,1,0,4,0,1,0,2
38191,8,1,1,0,0,1,5,0
77251,8,1,3,0,1,0,3,0
63124,8,1,2,0,0,1,4,0
19031,8,1,4,0,0,2,1,0
77316,8,1,4,0,0,0,2,0
73150,8,1,0,0,0,1,6,0
64422,8,1,1,0,0,1,5,0
74185,8,1,0,0,0,1,6,0
91180,8,1,0,0,0,0,7,0
83148,8,1,1,0,0,3,3,0
91573,8,1,1,0,0,3,2,0
85012,8,1,4,1,0,1,0,0
13022,8,1,1,3,0,2,0,0
21716,8,1,0,0,0,0,0,0
29178,9,1,1,5,0,0,2,0
74263,9,1,4,1,0,1,1,0
71153,9,1,5,0,0,3,0,0
31557,9,1,0,1,1,2,4,0
06042,9,1,0,0,0,0,8,0
47151,9,1,0,0,0,0,0,0
85109,9,1,3,0,0,1,1,0
04102,9,1,0,0,1,0,7,0
56114,9,1,0,8,0,0,0,0
65440,10,1,6,0,0,3,0,0
84054,10,1,3,0,0,0,6,0
14203,10,1,0,0,9,0,0,0
56009,10,1,0,9,0,0,0,0
69275,10,1,2,0,0,2,5,0
22186,10,1,0,5,0,3,0,1
92012,10,1,7,0,0,0,0,2
56078,10,1,1,3,1,0,3,1
88160,10,1,5,0,0,3,0,0
63092,10,1,0,0,0,0,9,0
22325,11,1,0,8,0,1,0,1
33522,11,1,8,0,0,1,0,0
74236,11,1,4,0,0,1,5,0
17337,11,1,1,6,0,0,0,2
35281,11,1,0,0,2,1,7,0
06161,11,1,1,6,0,0,1,1
49099,11,1,5,0,1,2,1,0
21110,12,1,0,0,0,0,2,0
86233,12,1,2,0,0,0,1,0
11379,12,1,0,8,1,1,1,0
36053,12,1,0,0,1,0,10,0
64260,12,1,1,4,2,1,1,2
04120,12,1,0,0,1,0,10,0
69256,12,1,2,3,1,1,4,0
2B096,12,1,1,0,2,1,7,0
44131,12,1,2,4,0,3,1,0
40046,12,1,5,1,0,4,1,0
05063,13,1,0,0,0,0,11,0
73054,13,1,1,0,0,1,10,0
33005,13,1,1,4,0,4,1,1
25462,14,1,6,0,0,2,1,0
63026,14,1,0,0,1,0,12,0
62193,14,1,5,1,1,0,4,1
05061,14,1,8,0,0,2,3,0
91377,14,1,4,0,3,1,5,0
65059,15,1,3,0,0,0,11,0
06120,15,1,0,0,1,0,13,0
76217,15,1,5,1,0,2,4,1
13028,16,1,3,11,0,0,1,0
63381,16,1,0,0,0,2,13,0
83129,17,1,3,9,0,1,1,1
36123,17,1,0,0,0,1,15,0
11202,17,1,1,6,3,3,2,1
04070,18,1,11,0,1,2,3,0
05026,18,1,0,0,0,0,14,0
11170,19,1,1,8,1,3,4,1
13056,19,1,8,7,0,1,1,1
71051,19,1,0,0,0,0,0,0
63263,21,1,1,0,1,1,17,0
73015,22,1,2,0,1,13,5,0
59009,22,1,9,0,1,4,6,0
86022,23,1,0,0,0,0,0,0
06163,27,1,2,0,1,1,22,0
02419,2,2,0,0,0,0,0,0
35124,2,2,0,0,0,0,0,0
88253,2,2,0,0,0,0,0,0
36025,2,2,0,0,0,0,0,0
24011,2,2,0,0,0,0,0,0
42053,2,2,0,0,0,0,0,0
12140,2,2,0,0,0,0,0,0
22164,2,2,0,0,0,0,0,0
56147,2,2,0,0,0,0,0,0
85013,2,2,0,0,0,0,0,0
14407,2,2,0,0,0,0,0,0
74025,2,2,0,0,0,0,0,0
53001,2,2,0,0,0,0,0,0
38009,2,2,0,0,0,0,0,0
03210,2,2,0,0,0,0,0,0
86201,2,2,0,0,0,0,0,0
29204,2,2,0,0,0,0,0,0
87103,2,2,0,0,0,0,0,0
14672,2,2,0,0,0,0,0,0
22383,2,2,0,0,0,0,0,0
60481,2,2,0,0,0,0,0,0
56222,2,2,0,0,0,0,0,0
64379,2,2,0,0,0,0,0,0
30005,2,2,0,0,0,0,0,0
95459,2,2,0,0,0,0,0,0
18241,2,2,0,0,0,0,0,0
44137,2,2,0,0,0,0,0,0
14126,2,2,0,0,0,0,0,0
31512,2,2,0,0,0,0,0,0
18124,2,2,0,0,0,0,0,0
03099,2,2,0,0,0,0,0,0
37231,2,2,0,0,0,0,0,0
24223,2,2,0,0,0,0,0,0
14527,2,2,0,0,0,0,0,0
03156,2,2,0,0,0,0,0,0
14346,2,2,0,0,0,0,0,0
70363,2,2,0,0,0,0,0,0
38027,2,2,0,0,0,0,0,0
28226,2,2,0,0,0,0,0,0
22306,2,2,0,0,0,0,0,0
43071,2,2,0,0,0,0,0,0
85067,2,2,0,0,0,0,0,0
80764,2,2,0,0,0,0,0,0
85006,2,2,0,0,0,0,0,0
2A288,2,2,0,0,0,0,0,0
46176,2,2,0,0,0,0,0,0
64128,2,2,0,0,0,0,0,0
95212,2,2,0,0,0,0,0,0
77509,2,2,0,0,0,0,0,0
42215,2,2,0,0,0,0,0,0
11401,2,2,0,0,0,0,0,0
24516,2,2,0,0,0,0,0,0
42137,2,2,0,0,0,0,0,0
28015,2,2,0,0,0,0,0,0
22226,2,2,0,0,0,0,0,0
41010,2,2,0,0,0,0,0,0
67274,2,2,0,0,0,0,0,0
64123,2,2,0,0,0,0,0,0
61346,2,2,0,0,0,0,0,0
29086,2,2,0,0,0,0,0,0
03043,2,2,0,0,0,0,0,0
61167,2,2,0,0,0,0,0,0
28036,2,2,0,0,0,0,0,0
38511,2,2,0,0,0,0,0,0
71339,2,2,0,0,0,0,0,0
33327,2,2,0,0,0,0,0,0
22079,2,2,0,0,0,0,0,0
85025,2,2,0,0,0,0,0,0
14198,2,2,0,0,0,0,0,0
51513,2,2,0,0,0,0,0,0
86257,2,2,0,0,0,0,0,0
43049,2,2,0,0,0,0,0,0
95428,2,2,0,0,0,0,0,0
36063,2,2,0,0,0,0,0,0
95690,2,2,0,0,0,0,0,0
64225,2,2,0,0,0,0,0,0
12139,2,2,0,0,0,0,0,0
42038,2,2,0,0,0,0,0,0
37193,2,2,0,0,0,0,0,0
03234,2,2,0,0,0,0,0,0
89015,2,2,0,0,0,0,0,0
89054,2,2,0,0,0,0,0,0
04172,2,2,0,0,0,0,0,0
57306,2,2,0,0,0,0,0,0
29282,2,2,0,0,0,0,0,0
18100,2,2,0,0,0,0,0,0
69207,2,2,0,0,0,0,0,0
37175,2,2,0,0,0,0,0,0
27542,2,2,0,0,0,0,0,0
73299,2,2,0,0,0,0,0,0
17018,2,2,0,0,0,0,0,0
89073,2,2,0,0,0,0,0,0
23172,2,2,0,0,0,0,0,0
71086,2,2,0,0,0,0,0,0
79197,2,2,0,0,0,0,0,0
40218,2,2,0,0,0,0,0,0
41253,2,2,0,0,0,0,0,0
24451,2,2,0,0,0,0,0,0
46020,2,2,0,0,0,0,0,0
24394,2,2,0,0,0,0,0,0
87054,2,2,0,0,0,0,0,0
67364,2,2,0,0,0,0,0,0
85237,2,2,0,0,0,0,0,0
47090,2,2,0,0,0,0,0,0
89297,2,2,0,0,0,0,0,0
47065,2,2,0,0,0,0,0,0
03058,2,2,0,0,0,0,0,0
33539,2,2,0,0,0,0,0,0
11068,2,2,0,0,0,0,0,0
37083,2,2,0,0,0,0,0,0
53055,2,2,0,0,0,0,0,0
22138,2,2,0,0,0,0,0,0
67445,2,2,0,0,0,0,0,0
76012,2,2,0,0,0,0,0,0
35292,2,2,0,0,0,0,0,0
16001,2,2,0,0,0,0,0,0
40265,2,2,0,0,0,0,0,0
16368,2,2,0,0,0,0,0,0
12077,2,2,0,0,0,0,0,0
77528,2,2,0,0,0,0,0,0
41086,2,2,0,0,0,0,0,0
21247,2,2,0,0,0,0,0,0
03243,2,2,0,0,0,0,0,0
51060,2,2,0,0,0,0,0,0
95211,2,2,0,0,0,0,0,0
65070,2,2,0,0,0,0,0,0
17296,2,2,0,0,0,0,0,0
32340,2,2,0,0,0,0,0,0
73087,2,2,0,0,0,0,0,0
03025,2,2,0,0,0,0,0,0
38386,2,2,0,0,0,0,0,0
29276,2,2,0,0,0,0,0,0
11198,2,2,0,0,0,0,0,0
25129,2,2,0,0,0,0,0,0
69217,2,2,0,0,0,0,0,0
29266,2,2,0,0,0,0,0,0
91095,2,2,0,0,0,0,0,0
59584,2,2,0,0,0,0,0,0
33466,2,2,0,0,0,0,0,0
58010,2,2,0,0,0,0,0,0
37125,2,2,0,0,0,0,0,0
86152,2,2,0,0,0,0,0,0
59632,2,2,0,0,0,0,0,0
28007,2,2,0,0,0,0,0,0
01387,2,2,0,0,0,0,0,0
14720,2,2,0,0,0,0,0,0
14740,2,2,0,0,0,0,0,0
45200,2,2,0,0,0,0,0,0
37061,2,2,0,0,0,0,0,0
60569,2,2,0,0,0,0,0,0
85050,2,2,0,0,0,0,0,0
14682,2,2,0,0,0,0,0,0
85215,2,2,0,0,0,0,0,0
07299,2,2,0,0,0,0,0,0
71564,2,2,0,0,0,0,0,0
62628,2,2,0,0,0,0,0,0
67314,2,2,0,0,0,0,0,0
52282,2,2,0,0,0,0,0,0
29043,2,2,0,0,0,0,0,0
45257,2,2,0,0,0,0,0,0
72151,2,2,0,0,0,0,0,0
26064,2,2,0,0,0,0,0,0
33253,2,2,0,0,0,0,0,0
33210,2,2,0,0,0,0,0,0
08173,2,2,0,0,0,0,0,0
56249,2,2,0,0,0,0,0,0
49002,2,2,0,0,0,0,0,0
28081,2,2,0,0,0,0,0,0
53154,2,2,0,0,0,0,0,0
64087,2,2,0,0,0,0,0,0
76386,2,2,0,0,0,0,0,0
2B072,2,2,0,0,0,0,0,0
77317,2,2,0,0,0,0,0,0
37275,2,2,0,0,0,0,0,0
87176,2,2,0,0,0,0,0,0
31427,2,2,0,0,0,0,0,0
26010,2,2,0,0,0,0,0,0
62277,2,2,0,0,0,0,0,0
71440,2,2,0,0,0,0,0,0
53089,2,2,0,0,0,0,0,0
22059,2,2,0,0,0,0,0,0
47103,2,2,0,0,0,0,0,0
11396,2,2,0,0,0,0,0,0
53184,2,2,0,0,0,0,0,0
47026,2,2,0,0,0,0,0,0
19007,2,2,0,0,0,0,0,0
45348,2,2,0,0,0,0,0,0
37139,2,2,0,0,0,0,0,0
29083,2,2,0,0,0,0,0,0
44079,2,2,0,0,0,0,0,0
87006,2,2,0,0,0,0,0,0
85282,2,2,0,0,0,0,0,0
03092,2,2,0,0,0,0,0,0
10121,2,2,0,0,0,0,0,0
03051,2,2,0,0,0,0,0,0
24412,2,2,0,0,0,0,0,0
49131,2,2,0,0,0,0,0,0
67536,2,2,0,0,0,0,0,0
04192,2,2,0,0,0,0,0,0
21707,2,2,0,0,0,0,0,0
24254,2,2,0,0,0,0,0,0
71031,2,2,0,0,0,0,0,0
01005,2,2,0,0,0,0,0,0
54318,2,2,0,0,0,0,0,0
23059,2,2,0,0,0,0,0,0
25114,2,2,0,0,0,0,0,0
12200,2,2,0,0,0,0,0,0
09045,2,2,0,0,0,0,0,0
03117,2,2,0,0,0,0,0,0
24268,2,2,0,0,0,0,0,0
10158,2,2,0,0,0,0,0,0
89287,2,2,0,0,0,0,0,0
76159,2,2,0,0,0,0,0,0
38464,2,2,0,0,0,0,0,0
89253,2,2,0,0,0,0,0,0
83154,2,2,0,0,0,0,0,0
03297,2,2,0,0,0,0,0,0
24396,2,2,0,0,0,0,0,0
09061,2,2,0,0,0,0,0,0
2B051,2,2,0,0,0,0,0,0
29196,2,2,0,0,0,0,0,0
38180,2,2,0,0,0,0,0,0
33225,2,2,0,0,0,0,0,0
85033,2,2,0,0,0,0,0,0
58249,2,2,0,0,0,0,0,0
87015,2,2,0,0,0,0,0,0
42267,2,2,0,0,0,0,0,0
47140,2,2,0,0,0,0,0,0
12026,2,2,0,0,0,0,0,0
16196,2,2,0,0,0,0,0,0
18143,2,2,0,0,0,0,0,0
23097,2,2,0,0,0,0,0,0
68150,2,2,0,0,0,0,0,0
14227,2,2,0,0,0,0,0,0
42132,2,2,0,0,0,0,0,0
71124,2,2,0,0,0,0,0,0
32312,2,2,0,0,0,0,0,0
64485,2,2,0,0,0,0,0,0
67362,2,2,0,0,0,0,0,0
64035,2,2,0,0,0,0,0,0
07301,2,2,0,0,0,0,0,0
76034,2,2,0,0,0,0,0,0
47143,2,2,0,0,0,0,0,0
49089,2,2,0,0,0,0,0,0
34214,2,2,0,0,0,0,0,0
86181,2,2,0,0,0,0,0,0
36137,2,2,0,0,0,0,0,0
44166,2,2,0,0,0,0,0,0
80196,2,2,0,0,0,0,0,0
46129,2,2,0,0,0,0,0,0
79109,2,2,0,0,0,0,0,0
33499,2,2,0,0,0,0,0,0
66192,2,2,0,0,0,0,0,0
34146,2,2,0,0,0,0,0,0
27152,2,2,0,0,0,0,0,0
87062,2,2,0,0,0,0,0,0
77013,2,2,0,0,0,0,0,0
29056,2,2,0,0,0,0,0,0
85071,2,2,0,0,0,0,0,0
62842,2,2,0,0,0,0,0,0
59172,2,2,0,0,0,0,0,0
85094,2,2,0,0,0,0,0,0
47197,2,2,0,0,0,0,0,0
22119,2,2,0,0,0,0,0,0
31026,2,2,0,0,0,0,0,0
33413,2,2,0,0,0,0,0,0
72250,2,2,0,0,0,0,0,0
24586,2,2,0,0,0,0,0,0
32201,2,2,0,0,0,0,0,0
49017,2,2,0,0,0,0,0,0
30352,2,2,0,0,0,0,0,0
54583,2,2,0,0,0,0,0,0
79184,2,2,0,0,0,0,0,0
58300,2,2,0,0,0,0,0,0
77010,2,2,0,0,0,0,0,0
91662,2,2,0,0,0,0,0,0
84066,2,2,0,0,0,0,0,0
34091,2,2,0,0,0,0,0,0
10071,2,2,0,0,0,0,0,0
59092,2,2,0,0,0,0,0,0
57650,2,2,0,0,0,0,0,0
57234,2,2,0,0,0,0,0,0
56096,2,2,0,0,0,0,0,0
63090,2,2,0,0,0,0,0,0
69074,2,2,0,0,0,0,0,0
38284,2,2,0,0,0,0,0,0
41104,2,2,0,0,0,0,0,0
78113,2,2,0,0,0,0,0,0
27294,2,2,0,0,0,0,0,0
28279,2,2,0,0,0,0,0,0
22322,2,2,0,0,0,0,0,0
79134,2,2,0,0,0,0,0,0
77192,2,2,0,0,0,0,0,0
62186,2,2,0,0,0,0,0,0
18125,2,2,0,0,0,0,0,0
19254,2,2,0,0,0,0,0,0
10223,2,2,0,0,0,0,0,0
89203,2,2,0,0,0,0,0,0
87097,2,2,0,0,0,0,0,0
42273,2,2,0,0,0,0,0,0
27487,2,2,0,0,0,0,0,0
47145,2,2,0,0,0,0,0,0
03065,2,2,0,0,0,0,0,0
62413,2,2,0,0,0,0,0,0
15159,2,2,0,0,0,0,0,0
46132,2,2,0,0,0,0,0,0
22258,2,2,0,0,0,0,0,0
84135,2,2,0,0,0,0,0,0
01374,2,2,0,0,0,0,0,0
77470,2,2,0,0,0,0,0,0
23050,2,2,0,0,0,0,0,0
69162,2,2,0,0,0,0,0,0
60445,2,2,0,0,0,0,0,0
19250,2,2,0,0,0,0,0,0
36134,2,2,0,0,0,0,0,0
03200,2,2,0,0,0,0,0,0
44150,2,2,0,0,0,0,0,0
01433,2,2,0,0,0,0,0,0
32459,2,2,0,0,0,0,0,0
86036,2,2,0,0,0,0,0,0
76370,2,2,0,0,0,0,0,0
16340,2,2,0,0,0,0,0,0
14576,2,2,0,0,0,0,0,0
01361,2,2,0,0,0,0,0,0
14026,2,2,0,0,0,0,0,0
71389,2,2,0,0,0,0,0,0
16312,2,2,0,0,0,0,0,0
63342,2,2,0,0,0,0,0,0
46058,2,2,0,0,0,0,0,0
27680,2,2,0,0,0,0,0,0
58262,2,2,0,0,0,0,0,0
46011,2,2,0,0,0,0,0,0
36148,2,2,0,0,0,0,0,0
74250,2,2,0,0,0,0,0,0
50095,2,2,0,0,0,0,0,0
88212,2,2,0,0,0,0,0,0
58131,2,2,0,0,0,0,0,0
21187,2,2,0,0,0,0,0,0
03266,2,2,0,0,0,0,0,0
60107,2,2,0,0,0,0,0,0
35163,2,2,0,0,0,0,0,0
89246,2,2,0,0,0,0,0,0
49127,2,2,0,0,0,0,0,0
86281,2,2,0,0,0,0,0,0
71354,2,2,0,0,0,0,0,0
04128,2,2,0,0,0,0,0,0
62311,2,2,0,0,0,0,0,0
86253,2,2,0,0,0,0,0,0
72230,2,2,0,0,0,0,0,0
15080,2,2,0,0,0,0,0,0
07191,2,2,0,0,0,0,0,0
95023,2,2,0,0,0,0,0,0
73243,2,2,0,0,0,0,0,0
58071,2,2,0,0,0,0,0,0
24564,2,2,0,0,0,0,0,0
12247,2,2,0,0,0,0,0,0
62033,2,2,0,0,0,0,0,0
55306,2,2,0,0,0,0,0,0
14614,2,2,0,0,0,0,0,0
87033,2,2,0,0,0,0,0,0
29011,2,2,0,0,0,0,0,0
35257,2,2,0,0,0,0,0,0
62727,2,2,0,0,0,0,0,0
11289,2,2,0,0,0,0,0,0
21431,2,2,0,0,0,0,0,0
36011,2,2,0,0,0,0,0,0
44217,2,2,0,0,0,0,0,0
07014,2,2,0,0,0,0,0,0
44027,2,2,0,0,0,0,0,0
49130,2,2,0,0,0,0,0,0
53042,2,2,0,0,0,0,0,0
34016,2,2,0,0,0,0,0,0
36078,2,2,0,0,0,0,0,0
23141,2,2,0,0,0,0,0,0
28168,2,2,0,0,0,0,0,0
56006,2,2,0,0,0,0,0,0
01025,2,2,0,0,0,0,0,0
87022,2,2,0,0,0,0,0,0
14486,2,2,0,0,0,0,0,0
26241,2,2,0,0,0,0,0,0
32133,2,2,0,0,0,0,0,0
87060,2,2,0,0,0,0,0,0
24129,2,2,0,0,0,0,0,0
35328,2,2,0,0,0,0,0,0
24183,2,2,0,0,0,0,0,0
59560,2,2,0,0,0,0,0,0
47207,2,2,0,0,0,0,0,0
62457,2,2,0,0,0,0,0,0
30075,2,2,0,0,0,0,0,0
29067,2,2,0,0,0,0,0,0
19018,2,2,0,0,0,0,0,0
56199,2,2,0,0,0,0,0,0
12171,2,2,0,0,0,0,0,0
24211,2,2,0,0,0,0,0,0
55378,2,2,0,0,0,0,0,0
16073,2,2,0,0,0,0,0,0
60068,2,2,0,0,0,0,0,0
84042,2,2,0,0,0,0,0,0
44051,2,2,0,0,0,0,0,0
47009,2,2,0,0,0,0,0,0
33420,2,2,0,0,0,0,0,0
85223,2,2,0,0,0,0,0,0
14277,2,2,0,0,0,0,0,0
95446,2,2,0,0,0,0,0,0
67490,2,2,0,0,0,0,0,0
88229,2,2,0,0,0,0,0,0
73250,2,2,0,0,0,0,0,0
77188,2,2,0,0,0,0,0,0
85250,2,2,0,0,0,0,0,0
13027,2,2,0,0,0,0,0,0
24026,2,2,0,0,0,0,0,0
01339,2,2,0,0,0,0,0,0
07303,2,2,0,0,0,0,0,0
55296,2,2,0,0,0,0,0,0
14592,2,2,0,0,0,0,0,0
33293,2,2,0,0,0,0,0,0
03176,2,2,0,0,0,0,0,0
62048,2,2,0,0,0,0,0,0
86085,2,2,0,0,0,0,0,0
61199,2,2,0,0,0,0,0,0
45161,2,2,0,0,0,0,0,0
11438,2,2,0,0,0,0,0,0
07205,2,2,0,0,0,0,0,0
58197,2,2,0,0,0,0,0,0
24490,2,2,0,0,0,0,0,0
12298,2,2,0,0,0,0,0,0
56172,2,2,0,0,0,0,0,0
54242,2,2,0,0,0,0,0,0
26056,2,2,0,0,0,0,0,0
53031,2,2,0,0,0,0,0,0
22294,2,2,0,0,0,0,0,0
71063,2,2,0,0,0,0,0,0
67147,2,2,0,0,0,0,0,0
30026,2,2,0,0,0,0,0,0
48010,2,2,0,0,0,0,0,0
31358,2,2,0,0,0,0,0,0
86074,2,2,0,0,0,0,0,0
36152,2,2,0,0,0,0,0,0
77326,2,2,0,0,0,0,0,0
03072,2,2,0,0,0,0,0,0
41296,2,2,0,0,0,0,0,0
33146,2,2,0,0,0,0,0,0
2A129,2,2,0,0,0,0,0,0
33339,2,2,0,0,0,0,0,0
21373,2,2,0,0,0,0,0,0
61411,2,2,0,0,0,0,0,0
44075,2,2,0,0,0,0,0,0
86272,2,2,0,0,0,0,0,0
36112,2,2,0,0,0,0,0,0
03085,2,2,0,0,0,0,0,0
07185,2,2,0,0,0,0,0,0
07323,2,2,0,0,0,0,0,0
31067,2,2,0,0,0,0,0,0
49068,2,2,0,0,0,0,0,0
62386,2,2,0,0,0,0,0,0
33336,2,2,0,0,0,0,0,0
37059,2,2,0,0,0,0,0,0
12265,2,2,0,0,0,0,0,0
55433,2,2,0,0,0,0,0,0
46182,2,2,0,0,0,0,0,0
03289,2,2,0,0,0,0,0,0
16236,2,2,0,0,0,0,0,0
58090,2,2,0,0,0,0,0,0
85054,2,2,0,0,0,0,0,0
30151,2,2,0,0,0,0,0,0
62464,2,2,0,0,0,0,0,0
14290,2,2,0,0,0,0,0,0
31565,2,2,0,0,0,0,0,0
42173,2,2,0,0,0,0,0,0
21304,2,2,0,0,0,0,0,0
49205,2,2,0,0,0,0,0,0
88415,2,2,0,0,0,0,0,0
45317,2,2,0,0,0,0,0,0
63350,2,2,0,0,0,0,0,0
87018,2,2,0,0,0,0,0,0
61382,2,2,0,0,0,0,0,0
24002,2,2,0,0,0,0,0,0
39467,2,2,0,0,0,0,0,0
85205,2,2,0,0,0,0,0,0
27009,2,2,0,0,0,0,0,0
25575,2,2,0,0,0,0,0,0
59301,2,2,0,0,0,0,0,0
14173,2,2,0,0,0,0,0,0
54174,2,2,0,0,0,0,0,0
33337,2,2,0,0,0,0,0,0
07140,2,2,0,0,0,0,0,0
08487,2,2,0,0,0,0,0,0
40195,2,2,0,0,0,0,0,0
17436,2,2,0,0,0,0,0,0
